Product_ID,Customer_ID,Time_ID,Payments_ID,Shipments_ID,Campaigns_ID
P1061,C2047,T3229,PM4022,SH5013,CP6019
P1098,C2004,T3058,PM4010,SH5006,CP6003
P1013,C2249,T3095,PM4032,SH5016,CP6011
P1062,C2162,T3261,PM4019,SH5025,CP6012
P1060,C2201,T3353,PM4024,SH5036,CP6001
P1030,C2466,T3311,PM4025,SH5019,CP6018
P1094,C2100,T3135,PM4039,SH5009,CP6003
P1016,C2070,T3472,PM4011,SH5018,CP6012
P1023,C2429,T3631,PM4031,SH5017,CP6018
P1022,C2162,T3429,PM4032,SH5029,CP6007
P1081,C2172,T3536,PM4009,SH5029,CP6007
P1049,C2140,T3145,PM4003,SH5024,CP6015
P1077,C2137,T3523,PM4014,SH5023,CP6010
P1078,C2065,T3086,PM4005,SH5009,CP6017
P1078,C2197,T3108,PM4026,SH5001,CP6003
P1069,C2327,T3422,PM4004,SH5037,CP6000
P1026,C2227,T3344,PM4004,SH5031,CP6000
P1014,C2280,T3265,PM4017,SH5034,CP6013
P1049,C2171,T3585,PM4027,SH5036,CP6003
P1035,C2315,T3493,PM4034,SH5006,CP6010
P1007,C2430,T3332,PM4021,SH5006,CP6017
P1078,C2039,T3412,PM4033,SH5026,CP6015
P1002,C2006,T3613,PM4003,SH5009,CP6016
P1061,C2173,T3648,PM4017,SH5032,CP6001
P1046,C2150,T3190,PM4040,SH5042,CP6003
P1076,C2210,T3141,PM4025,SH5006,CP6002
P1097,C2301,T3072,PM4041,SH5005,CP6014
P1087,C2085,T3166,PM4021,SH5005,CP6001
P1095,C2396,T3167,PM4046,SH5012,CP6018
P1060,C2252,T3565,PM4032,SH5047,CP6008
P1031,C2020,T3258,PM4042,SH5012,CP6009
P1093,C2256,T3438,PM4013,SH5001,CP6018
P1012,C2378,T3110,PM4030,SH5018,CP6004
P1000,C2402,T3672,PM4009,SH5018,CP6013
P1033,C2380,T3530,PM4023,SH5049,CP6009
P1061,C2443,T3289,PM4020,SH5037,CP6015
P1078,C2032,T3561,PM4047,SH5001,CP6005
P1077,C2259,T3509,PM4007,SH5025,CP6007
P1092,C2233,T3174,PM4031,SH5005,CP6001
P1097,C2002,T3301,PM4030,SH5019,CP6017
P1081,C2346,T3695,PM4033,SH5022,CP6019
P1070,C2307,T3184,PM4022,SH5014,CP6007
P1092,C2488,T3338,PM4024,SH5005,CP6004
P1030,C2226,T3509,PM4006,SH5027,CP6016
P1063,C2283,T3309,PM4018,SH5034,CP6015
P1024,C2069,T3506,PM4006,SH5010,CP6004
P1037,C2453,T3345,PM4046,SH5007,CP6016
P1013,C2438,T3080,PM4007,SH5049,CP6003
P1007,C2312,T3373,PM4013,SH5048,CP6000
P1090,C2363,T3155,PM4000,SH5023,CP6005
P1053,C2470,T3431,PM4012,SH5020,CP6000
P1001,C2253,T3499,PM4002,SH5048,CP6003
P1080,C2480,T3146,PM4027,SH5035,CP6001
P1077,C2143,T3480,PM4037,SH5006,CP6012
P1088,C2023,T3434,PM4014,SH5004,CP6013
P1055,C2452,T3518,PM4035,SH5028,CP6016
P1093,C2424,T3668,PM4002,SH5015,CP6010
P1092,C2233,T3682,PM4003,SH5005,CP6002
P1083,C2332,T3068,PM4004,SH5013,CP6006
P1084,C2174,T3605,PM4049,SH5001,CP6009
P1060,C2331,T3185,PM4025,SH5024,CP6010
P1021,C2324,T3681,PM4024,SH5030,CP6009
P1034,C2356,T3203,PM4009,SH5049,CP6007
P1015,C2158,T3553,PM4007,SH5049,CP6004
P1049,C2347,T3012,PM4011,SH5012,CP6001
P1042,C2347,T3665,PM4002,SH5017,CP6014
P1016,C2285,T3273,PM4026,SH5016,CP6015
P1079,C2017,T3297,PM4049,SH5044,CP6003
P1057,C2043,T3050,PM4022,SH5027,CP6015
P1001,C2154,T3499,PM4039,SH5011,CP6011
P1003,C2354,T3368,PM4032,SH5034,CP6013
P1084,C2409,T3723,PM4013,SH5021,CP6011
P1038,C2376,T3655,PM4022,SH5038,CP6015
P1097,C2230,T3356,PM4030,SH5000,CP6015
P1093,C2496,T3002,PM4012,SH5036,CP6011
P1005,C2370,T3253,PM4011,SH5020,CP6001
P1080,C2315,T3474,PM4034,SH5000,CP6013
P1088,C2401,T3505,PM4017,SH5003,CP6010
P1068,C2224,T3255,PM4020,SH5031,CP6008
P1068,C2216,T3609,PM4044,SH5000,CP6006
P1019,C2055,T3684,PM4046,SH5012,CP6011
P1063,C2030,T3149,PM4041,SH5045,CP6016
P1015,C2356,T3487,PM4000,SH5046,CP6008
P1050,C2058,T3278,PM4037,SH5016,CP6005
P1036,C2379,T3058,PM4040,SH5011,CP6011
P1072,C2385,T3445,PM4041,SH5006,CP6019
P1068,C2352,T3112,PM4046,SH5002,CP6009
P1041,C2422,T3568,PM4008,SH5049,CP6008
P1056,C2444,T3488,PM4022,SH5025,CP6011
P1065,C2234,T3406,PM4013,SH5030,CP6000
P1008,C2106,T3366,PM4010,SH5035,CP6001
P1099,C2190,T3059,PM4006,SH5025,CP6018
P1085,C2479,T3328,PM4030,SH5002,CP6000
P1063,C2017,T3727,PM4023,SH5043,CP6015
P1085,C2400,T3468,PM4025,SH5027,CP6015
P1021,C2225,T3566,PM4029,SH5043,CP6017
P1033,C2166,T3719,PM4033,SH5016,CP6017
P1054,C2070,T3062,PM4045,SH5037,CP6012
P1028,C2361,T3183,PM4037,SH5046,CP6011
P1037,C2053,T3310,PM4004,SH5029,CP6008
P1096,C2244,T3537,PM4004,SH5001,CP6004
P1017,C2482,T3176,PM4018,SH5007,CP6008
P1070,C2349,T3574,PM4037,SH5013,CP6012
P1064,C2075,T3428,PM4027,SH5036,CP6015
P1096,C2034,T3072,PM4025,SH5034,CP6009
P1000,C2266,T3166,PM4041,SH5041,CP6015
P1087,C2316,T3224,PM4022,SH5038,CP6013
P1003,C2299,T3576,PM4045,SH5010,CP6001
P1003,C2120,T3580,PM4048,SH5014,CP6018
P1081,C2323,T3008,PM4029,SH5001,CP6010
P1026,C2024,T3235,PM4002,SH5036,CP6018
P1042,C2431,T3709,PM4027,SH5042,CP6010
P1058,C2159,T3684,PM4032,SH5031,CP6013
P1031,C2083,T3027,PM4041,SH5039,CP6014
P1032,C2113,T3645,PM4002,SH5012,CP6006
P1027,C2222,T3026,PM4004,SH5042,CP6014
P1054,C2387,T3549,PM4018,SH5016,CP6007
P1099,C2165,T3195,PM4041,SH5014,CP6003
P1059,C2190,T3202,PM4047,SH5032,CP6017
P1069,C2174,T3084,PM4000,SH5015,CP6013
P1061,C2000,T3029,PM4037,SH5012,CP6017
P1079,C2386,T3465,PM4008,SH5021,CP6003
P1033,C2228,T3098,PM4004,SH5022,CP6001
P1086,C2085,T3189,PM4045,SH5035,CP6005
P1087,C2061,T3011,PM4041,SH5042,CP6010
P1055,C2319,T3602,PM4033,SH5049,CP6000
P1012,C2400,T3029,PM4036,SH5049,CP6014
P1055,C2381,T3724,PM4032,SH5009,CP6011
P1017,C2205,T3037,PM4024,SH5016,CP6017
P1053,C2104,T3571,PM4041,SH5029,CP6004
P1076,C2317,T3293,PM4028,SH5012,CP6010
P1042,C2290,T3359,PM4024,SH5029,CP6018
P1038,C2249,T3654,PM4008,SH5045,CP6000
P1060,C2012,T3179,PM4002,SH5029,CP6016
P1041,C2162,T3111,PM4014,SH5006,CP6007
P1080,C2042,T3443,PM4003,SH5009,CP6015
P1078,C2385,T3020,PM4044,SH5034,CP6010
P1017,C2439,T3144,PM4037,SH5001,CP6018
P1022,C2110,T3498,PM4019,SH5029,CP6010
P1053,C2204,T3145,PM4048,SH5018,CP6014
P1029,C2383,T3440,PM4022,SH5038,CP6007
P1097,C2255,T3420,PM4036,SH5036,CP6013
P1057,C2306,T3315,PM4046,SH5002,CP6000
P1067,C2437,T3165,PM4007,SH5024,CP6009
P1066,C2143,T3651,PM4036,SH5033,CP6006
P1070,C2145,T3202,PM4044,SH5021,CP6017
P1017,C2390,T3495,PM4032,SH5037,CP6011
P1006,C2300,T3624,PM4032,SH5013,CP6001
P1039,C2163,T3467,PM4006,SH5038,CP6017
P1069,C2168,T3712,PM4021,SH5001,CP6006
P1085,C2477,T3384,PM4004,SH5031,CP6019
P1064,C2297,T3313,PM4045,SH5042,CP6011
P1067,C2232,T3254,PM4014,SH5002,CP6019
P1048,C2390,T3022,PM4020,SH5040,CP6013
P1051,C2270,T3338,PM4024,SH5007,CP6009
P1028,C2059,T3492,PM4016,SH5025,CP6008
P1020,C2295,T3510,PM4049,SH5031,CP6014
P1089,C2466,T3365,PM4006,SH5010,CP6019
P1077,C2234,T3371,PM4049,SH5049,CP6009
P1008,C2164,T3598,PM4018,SH5000,CP6018
P1046,C2193,T3218,PM4006,SH5014,CP6018
P1075,C2233,T3474,PM4039,SH5003,CP6011
P1041,C2367,T3422,PM4044,SH5003,CP6011
P1050,C2182,T3355,PM4049,SH5027,CP6008
P1055,C2332,T3459,PM4023,SH5009,CP6019
P1050,C2231,T3502,PM4010,SH5010,CP6003
P1069,C2360,T3026,PM4040,SH5049,CP6000
P1019,C2490,T3222,PM4000,SH5022,CP6015
P1087,C2106,T3689,PM4031,SH5046,CP6000
P1026,C2377,T3147,PM4039,SH5002,CP6012
P1037,C2222,T3423,PM4043,SH5038,CP6002
P1071,C2079,T3350,PM4001,SH5038,CP6011
P1064,C2233,T3185,PM4014,SH5016,CP6008
P1053,C2380,T3414,PM4020,SH5021,CP6003
P1023,C2183,T3428,PM4023,SH5026,CP6001
P1046,C2427,T3040,PM4049,SH5015,CP6008
P1070,C2184,T3392,PM4016,SH5015,CP6019
P1082,C2133,T3702,PM4046,SH5039,CP6012
P1085,C2219,T3078,PM4008,SH5002,CP6013
P1062,C2287,T3716,PM4034,SH5046,CP6002
P1056,C2363,T3543,PM4019,SH5032,CP6017
P1054,C2201,T3449,PM4018,SH5041,CP6008
P1059,C2369,T3473,PM4017,SH5001,CP6014
P1098,C2145,T3141,PM4019,SH5038,CP6009
P1061,C2323,T3250,PM4029,SH5045,CP6016
P1029,C2126,T3293,PM4039,SH5047,CP6012
P1092,C2456,T3609,PM4000,SH5026,CP6000
P1021,C2134,T3135,PM4023,SH5014,CP6010
P1074,C2113,T3483,PM4023,SH5006,CP6004
P1083,C2263,T3311,PM4046,SH5044,CP6008
P1028,C2063,T3554,PM4018,SH5041,CP6006
P1040,C2490,T3631,PM4029,SH5008,CP6006
P1041,C2134,T3045,PM4025,SH5040,CP6001
P1097,C2040,T3235,PM4041,SH5005,CP6018
P1064,C2295,T3047,PM4043,SH5011,CP6019
P1030,C2002,T3197,PM4037,SH5029,CP6017
P1029,C2400,T3083,PM4028,SH5019,CP6009
P1017,C2193,T3542,PM4012,SH5019,CP6004
P1016,C2462,T3160,PM4003,SH5045,CP6015
P1037,C2109,T3427,PM4044,SH5026,CP6004
P1013,C2220,T3070,PM4016,SH5019,CP6014
P1086,C2369,T3519,PM4032,SH5006,CP6015
P1088,C2367,T3051,PM4004,SH5039,CP6003
P1078,C2435,T3044,PM4027,SH5039,CP6013
P1055,C2405,T3292,PM4023,SH5029,CP6016
P1021,C2003,T3464,PM4016,SH5007,CP6016
P1066,C2243,T3549,PM4049,SH5001,CP6015
P1055,C2389,T3379,PM4038,SH5013,CP6008
P1018,C2165,T3477,PM4047,SH5009,CP6001
P1056,C2025,T3261,PM4039,SH5049,CP6010
P1043,C2394,T3579,PM4043,SH5017,CP6014
P1097,C2473,T3178,PM4045,SH5017,CP6002
P1034,C2016,T3356,PM4010,SH5015,CP6015
P1000,C2215,T3418,PM4011,SH5004,CP6018
P1051,C2091,T3697,PM4012,SH5030,CP6005
P1084,C2482,T3200,PM4007,SH5036,CP6013
P1092,C2030,T3012,PM4000,SH5019,CP6004
P1069,C2204,T3442,PM4008,SH5022,CP6004
P1036,C2418,T3725,PM4027,SH5031,CP6005
P1064,C2399,T3285,PM4001,SH5041,CP6017
P1050,C2206,T3257,PM4013,SH5016,CP6017
P1000,C2106,T3569,PM4012,SH5012,CP6018
P1090,C2145,T3547,PM4047,SH5048,CP6001
P1020,C2366,T3489,PM4001,SH5049,CP6016
P1052,C2100,T3497,PM4003,SH5012,CP6000
P1015,C2367,T3704,PM4011,SH5016,CP6008
P1060,C2317,T3332,PM4047,SH5014,CP6012
P1053,C2367,T3561,PM4009,SH5025,CP6003
P1039,C2240,T3031,PM4002,SH5043,CP6004
P1025,C2488,T3609,PM4003,SH5027,CP6017
P1079,C2410,T3042,PM4005,SH5041,CP6009
P1091,C2246,T3350,PM4022,SH5044,CP6003
P1064,C2162,T3333,PM4004,SH5029,CP6012
P1099,C2371,T3558,PM4049,SH5042,CP6012
P1073,C2172,T3269,PM4002,SH5034,CP6016
P1063,C2034,T3412,PM4009,SH5021,CP6007
P1042,C2283,T3574,PM4042,SH5009,CP6003
P1016,C2358,T3018,PM4018,SH5010,CP6002
P1058,C2380,T3346,PM4013,SH5037,CP6010
P1022,C2357,T3612,PM4020,SH5032,CP6011
P1006,C2392,T3036,PM4042,SH5005,CP6008
P1043,C2459,T3618,PM4027,SH5036,CP6014
P1052,C2398,T3091,PM4020,SH5006,CP6012
P1070,C2020,T3184,PM4035,SH5043,CP6004
P1078,C2307,T3727,PM4023,SH5011,CP6004
P1033,C2162,T3027,PM4037,SH5006,CP6018
P1045,C2489,T3547,PM4016,SH5001,CP6010
P1067,C2096,T3371,PM4021,SH5000,CP6008
P1077,C2306,T3529,PM4018,SH5022,CP6002
P1077,C2338,T3344,PM4044,SH5024,CP6017
P1015,C2054,T3418,PM4009,SH5017,CP6012
P1070,C2470,T3195,PM4010,SH5043,CP6011
P1095,C2332,T3077,PM4037,SH5006,CP6008
P1018,C2126,T3166,PM4001,SH5002,CP6009
P1001,C2427,T3089,PM4032,SH5028,CP6012
P1009,C2192,T3263,PM4042,SH5009,CP6019
P1049,C2242,T3471,PM4030,SH5042,CP6019
P1080,C2348,T3207,PM4047,SH5004,CP6012
P1011,C2087,T3723,PM4034,SH5033,CP6008
P1069,C2335,T3270,PM4036,SH5007,CP6009
P1021,C2408,T3262,PM4046,SH5013,CP6018
P1031,C2214,T3505,PM4046,SH5039,CP6005
P1083,C2091,T3511,PM4035,SH5005,CP6006
P1000,C2302,T3725,PM4022,SH5000,CP6014
P1053,C2463,T3575,PM4035,SH5032,CP6018
P1057,C2234,T3523,PM4039,SH5039,CP6013
P1069,C2183,T3721,PM4038,SH5010,CP6015
P1082,C2037,T3311,PM4025,SH5049,CP6013
P1017,C2138,T3173,PM4024,SH5023,CP6019
P1005,C2194,T3430,PM4016,SH5009,CP6001
P1044,C2014,T3462,PM4014,SH5043,CP6008
P1096,C2256,T3100,PM4036,SH5022,CP6002
P1022,C2134,T3015,PM4044,SH5015,CP6005
P1022,C2000,T3708,PM4003,SH5036,CP6004
P1025,C2048,T3257,PM4021,SH5015,CP6013
P1076,C2095,T3243,PM4016,SH5043,CP6014
P1006,C2200,T3347,PM4021,SH5030,CP6017
P1078,C2412,T3248,PM4016,SH5005,CP6016
P1043,C2025,T3104,PM4013,SH5029,CP6008
P1026,C2342,T3693,PM4013,SH5036,CP6018
P1025,C2428,T3666,PM4016,SH5000,CP6008
P1096,C2234,T3286,PM4007,SH5041,CP6015
P1078,C2348,T3168,PM4033,SH5024,CP6005
P1035,C2243,T3419,PM4025,SH5045,CP6007
P1054,C2357,T3046,PM4044,SH5020,CP6002
P1063,C2480,T3042,PM4029,SH5034,CP6004
P1090,C2326,T3320,PM4021,SH5037,CP6006
P1056,C2395,T3220,PM4015,SH5004,CP6000
P1068,C2350,T3512,PM4029,SH5048,CP6003
P1060,C2415,T3711,PM4015,SH5049,CP6015
P1001,C2373,T3440,PM4037,SH5011,CP6013
P1054,C2403,T3143,PM4023,SH5004,CP6000
P1096,C2374,T3027,PM4035,SH5008,CP6003
P1079,C2050,T3552,PM4034,SH5043,CP6009
P1086,C2080,T3658,PM4005,SH5008,CP6010
P1037,C2035,T3689,PM4003,SH5034,CP6006
P1079,C2066,T3166,PM4017,SH5000,CP6003
P1077,C2128,T3634,PM4005,SH5046,CP6000
P1028,C2369,T3585,PM4025,SH5009,CP6000
P1025,C2154,T3248,PM4036,SH5045,CP6016
P1034,C2244,T3356,PM4026,SH5038,CP6009
P1078,C2110,T3110,PM4040,SH5035,CP6004
P1066,C2167,T3691,PM4010,SH5036,CP6006
P1086,C2480,T3699,PM4037,SH5047,CP6007
P1028,C2467,T3718,PM4015,SH5034,CP6001
P1033,C2141,T3233,PM4018,SH5016,CP6008
P1096,C2355,T3023,PM4042,SH5012,CP6003
P1040,C2196,T3025,PM4014,SH5005,CP6011
P1040,C2470,T3380,PM4025,SH5036,CP6010
P1022,C2108,T3729,PM4040,SH5047,CP6004
P1070,C2375,T3345,PM4030,SH5031,CP6011
P1002,C2078,T3377,PM4018,SH5010,CP6003
P1057,C2389,T3521,PM4023,SH5016,CP6012
P1031,C2160,T3016,PM4008,SH5004,CP6000
P1030,C2438,T3244,PM4022,SH5005,CP6017
P1081,C2018,T3717,PM4003,SH5009,CP6003
P1042,C2126,T3623,PM4009,SH5032,CP6003
P1006,C2204,T3716,PM4008,SH5029,CP6007
P1000,C2028,T3538,PM4018,SH5020,CP6019
P1060,C2444,T3582,PM4014,SH5041,CP6005
P1013,C2453,T3687,PM4033,SH5016,CP6003
P1051,C2206,T3201,PM4041,SH5026,CP6003
P1095,C2463,T3247,PM4018,SH5002,CP6010
P1005,C2279,T3117,PM4048,SH5028,CP6008
P1009,C2150,T3008,PM4020,SH5001,CP6013
P1070,C2239,T3597,PM4033,SH5028,CP6003
P1089,C2265,T3022,PM4016,SH5048,CP6012
P1097,C2181,T3239,PM4017,SH5035,CP6005
P1029,C2104,T3584,PM4016,SH5033,CP6012
P1099,C2424,T3026,PM4001,SH5036,CP6002
P1020,C2432,T3080,PM4000,SH5041,CP6006
P1059,C2400,T3595,PM4042,SH5000,CP6000
P1080,C2496,T3198,PM4009,SH5025,CP6010
P1096,C2439,T3554,PM4036,SH5000,CP6001
P1073,C2235,T3091,PM4047,SH5003,CP6004
P1062,C2172,T3083,PM4004,SH5038,CP6013
P1041,C2157,T3299,PM4011,SH5013,CP6012
P1050,C2171,T3295,PM4035,SH5045,CP6015
P1063,C2493,T3646,PM4030,SH5017,CP6014
P1075,C2457,T3453,PM4037,SH5033,CP6002
P1055,C2310,T3280,PM4008,SH5000,CP6005
P1079,C2402,T3058,PM4043,SH5021,CP6008
P1040,C2156,T3341,PM4025,SH5015,CP6002
P1031,C2257,T3464,PM4014,SH5021,CP6012
P1014,C2163,T3341,PM4015,SH5049,CP6012
P1061,C2146,T3609,PM4012,SH5015,CP6006
P1026,C2390,T3061,PM4024,SH5027,CP6004
P1027,C2153,T3624,PM4029,SH5027,CP6007
P1080,C2462,T3428,PM4006,SH5021,CP6007
P1063,C2366,T3657,PM4003,SH5005,CP6006
P1058,C2037,T3727,PM4042,SH5024,CP6018
P1057,C2130,T3255,PM4039,SH5041,CP6006
P1001,C2357,T3705,PM4037,SH5001,CP6003
P1035,C2254,T3346,PM4029,SH5006,CP6009
P1070,C2207,T3525,PM4009,SH5016,CP6012
P1012,C2449,T3303,PM4029,SH5034,CP6003
P1014,C2094,T3614,PM4038,SH5019,CP6018
P1088,C2347,T3244,PM4006,SH5043,CP6009
P1086,C2326,T3411,PM4035,SH5001,CP6006
P1059,C2477,T3216,PM4034,SH5006,CP6004
P1021,C2170,T3515,PM4023,SH5031,CP6002
P1062,C2249,T3473,PM4038,SH5048,CP6001
P1089,C2189,T3035,PM4035,SH5018,CP6010
P1096,C2198,T3177,PM4044,SH5011,CP6009
P1074,C2483,T3386,PM4019,SH5008,CP6012
P1073,C2220,T3016,PM4048,SH5026,CP6006
P1024,C2023,T3710,PM4031,SH5013,CP6009
P1047,C2243,T3047,PM4038,SH5001,CP6003
P1042,C2422,T3061,PM4048,SH5020,CP6019
P1037,C2323,T3068,PM4025,SH5003,CP6015
P1040,C2127,T3658,PM4025,SH5020,CP6019
P1044,C2092,T3365,PM4035,SH5047,CP6005
P1087,C2299,T3161,PM4042,SH5021,CP6008
P1039,C2132,T3487,PM4034,SH5048,CP6012
P1096,C2054,T3430,PM4042,SH5001,CP6006
P1016,C2476,T3488,PM4034,SH5016,CP6017
P1087,C2157,T3229,PM4011,SH5018,CP6013
P1056,C2028,T3369,PM4032,SH5039,CP6004
P1001,C2409,T3177,PM4035,SH5023,CP6012
P1095,C2210,T3409,PM4013,SH5019,CP6007
P1061,C2153,T3567,PM4032,SH5037,CP6014
P1087,C2292,T3589,PM4045,SH5011,CP6018
P1008,C2474,T3269,PM4044,SH5024,CP6008
P1067,C2221,T3205,PM4044,SH5022,CP6005
P1080,C2114,T3081,PM4023,SH5049,CP6013
P1016,C2436,T3192,PM4014,SH5033,CP6009
P1049,C2157,T3617,PM4030,SH5031,CP6008
P1093,C2258,T3188,PM4016,SH5023,CP6016
P1039,C2250,T3275,PM4011,SH5041,CP6012
P1057,C2121,T3073,PM4021,SH5024,CP6016
P1074,C2298,T3009,PM4022,SH5002,CP6018
P1084,C2262,T3634,PM4025,SH5024,CP6012
P1020,C2380,T3215,PM4013,SH5027,CP6008
P1017,C2048,T3289,PM4011,SH5011,CP6000
P1054,C2376,T3444,PM4049,SH5025,CP6000
P1028,C2328,T3551,PM4003,SH5047,CP6004
P1023,C2296,T3192,PM4045,SH5043,CP6007
P1073,C2361,T3638,PM4012,SH5007,CP6017
P1016,C2076,T3288,PM4017,SH5004,CP6003
P1017,C2462,T3582,PM4042,SH5010,CP6000
P1041,C2437,T3648,PM4027,SH5041,CP6014
P1083,C2126,T3143,PM4037,SH5034,CP6019
P1044,C2196,T3388,PM4040,SH5026,CP6003
P1081,C2220,T3406,PM4043,SH5040,CP6008
P1016,C2482,T3369,PM4018,SH5043,CP6019
P1072,C2090,T3440,PM4045,SH5037,CP6009
P1013,C2410,T3650,PM4046,SH5018,CP6014
P1048,C2007,T3563,PM4042,SH5047,CP6002
P1028,C2031,T3528,PM4037,SH5031,CP6001
P1094,C2467,T3676,PM4045,SH5045,CP6004
P1003,C2319,T3012,PM4002,SH5027,CP6000
P1081,C2393,T3701,PM4018,SH5035,CP6010
P1019,C2268,T3339,PM4019,SH5017,CP6011
P1046,C2190,T3311,PM4024,SH5009,CP6002
P1008,C2348,T3103,PM4010,SH5031,CP6015
P1076,C2162,T3338,PM4016,SH5017,CP6013
P1078,C2060,T3197,PM4048,SH5011,CP6011
P1026,C2437,T3299,PM4034,SH5007,CP6019
P1014,C2263,T3443,PM4013,SH5032,CP6015
P1091,C2284,T3358,PM4038,SH5045,CP6007
P1018,C2094,T3367,PM4018,SH5037,CP6016
P1089,C2040,T3168,PM4002,SH5013,CP6016
P1051,C2413,T3148,PM4033,SH5001,CP6006
P1025,C2469,T3041,PM4048,SH5008,CP6014
P1088,C2148,T3201,PM4040,SH5043,CP6008
P1025,C2203,T3243,PM4021,SH5004,CP6003
P1025,C2266,T3668,PM4037,SH5033,CP6007
P1045,C2001,T3463,PM4026,SH5018,CP6009
P1091,C2177,T3448,PM4020,SH5006,CP6014
P1048,C2424,T3436,PM4040,SH5038,CP6017
P1081,C2193,T3530,PM4030,SH5041,CP6013
P1095,C2481,T3564,PM4026,SH5016,CP6004
P1052,C2386,T3596,PM4036,SH5025,CP6008
P1002,C2335,T3272,PM4001,SH5045,CP6012
P1065,C2434,T3429,PM4046,SH5026,CP6018
P1096,C2195,T3212,PM4008,SH5042,CP6010
P1041,C2342,T3103,PM4018,SH5027,CP6011
P1018,C2248,T3191,PM4041,SH5019,CP6002
P1016,C2497,T3688,PM4035,SH5005,CP6001
P1032,C2211,T3658,PM4009,SH5007,CP6014
P1075,C2152,T3379,PM4039,SH5031,CP6004
P1048,C2157,T3080,PM4044,SH5018,CP6006
P1055,C2465,T3704,PM4038,SH5031,CP6003
P1062,C2361,T3548,PM4006,SH5018,CP6004
P1002,C2138,T3376,PM4003,SH5023,CP6015
P1048,C2220,T3153,PM4014,SH5023,CP6014
P1054,C2272,T3641,PM4011,SH5016,CP6015
P1025,C2153,T3570,PM4047,SH5017,CP6003
P1098,C2248,T3239,PM4005,SH5011,CP6005
P1071,C2278,T3373,PM4008,SH5040,CP6017
P1051,C2439,T3203,PM4034,SH5022,CP6002
P1099,C2435,T3610,PM4007,SH5047,CP6004
P1006,C2303,T3349,PM4006,SH5017,CP6001
P1045,C2275,T3687,PM4003,SH5015,CP6015
P1045,C2492,T3142,PM4012,SH5015,CP6005
P1099,C2001,T3188,PM4018,SH5035,CP6014
P1015,C2087,T3271,PM4006,SH5022,CP6017
P1023,C2286,T3531,PM4009,SH5021,CP6005
P1060,C2410,T3299,PM4024,SH5038,CP6012
P1053,C2129,T3425,PM4043,SH5032,CP6012
P1061,C2077,T3045,PM4034,SH5023,CP6000
P1000,C2259,T3094,PM4024,SH5019,CP6015
P1048,C2240,T3063,PM4028,SH5032,CP6003
P1024,C2140,T3412,PM4011,SH5030,CP6016
P1009,C2227,T3642,PM4046,SH5039,CP6017
P1079,C2162,T3008,PM4039,SH5007,CP6015
P1015,C2235,T3458,PM4011,SH5009,CP6000
P1057,C2127,T3714,PM4005,SH5000,CP6005
P1071,C2199,T3408,PM4009,SH5020,CP6010
P1028,C2449,T3469,PM4001,SH5024,CP6005
P1091,C2389,T3505,PM4044,SH5031,CP6016
P1005,C2030,T3685,PM4024,SH5045,CP6003
P1015,C2137,T3072,PM4006,SH5045,CP6013
P1019,C2491,T3083,PM4039,SH5009,CP6013
P1079,C2020,T3058,PM4022,SH5047,CP6019
P1070,C2233,T3020,PM4047,SH5008,CP6007
P1077,C2201,T3457,PM4010,SH5019,CP6001
P1042,C2278,T3156,PM4035,SH5047,CP6004
P1025,C2130,T3328,PM4048,SH5019,CP6003
P1089,C2415,T3572,PM4047,SH5039,CP6009
P1077,C2147,T3575,PM4022,SH5006,CP6019
P1070,C2457,T3679,PM4042,SH5010,CP6002
P1032,C2028,T3202,PM4006,SH5020,CP6015
P1025,C2360,T3640,PM4026,SH5037,CP6009
P1044,C2307,T3105,PM4012,SH5046,CP6014
P1083,C2370,T3121,PM4016,SH5018,CP6003
P1062,C2429,T3317,PM4031,SH5045,CP6000
P1066,C2161,T3181,PM4025,SH5014,CP6014
P1051,C2356,T3614,PM4021,SH5005,CP6009
P1067,C2339,T3315,PM4012,SH5009,CP6019
P1025,C2060,T3624,PM4011,SH5045,CP6017
P1074,C2124,T3405,PM4006,SH5015,CP6015
P1001,C2455,T3069,PM4000,SH5044,CP6008
P1013,C2070,T3159,PM4032,SH5010,CP6018
P1029,C2325,T3239,PM4013,SH5034,CP6016
P1048,C2394,T3522,PM4046,SH5007,CP6009
P1011,C2363,T3137,PM4042,SH5027,CP6018
P1089,C2465,T3494,PM4040,SH5002,CP6007
P1043,C2242,T3678,PM4016,SH5001,CP6018
P1032,C2489,T3246,PM4003,SH5013,CP6004
P1012,C2248,T3542,PM4038,SH5028,CP6001
P1077,C2220,T3523,PM4000,SH5046,CP6014
P1087,C2472,T3242,PM4040,SH5002,CP6016
P1097,C2446,T3619,PM4044,SH5000,CP6009
P1025,C2020,T3335,PM4023,SH5014,CP6001
P1020,C2493,T3421,PM4033,SH5019,CP6008
P1027,C2386,T3193,PM4033,SH5021,CP6001
P1047,C2081,T3307,PM4023,SH5033,CP6017
P1099,C2343,T3644,PM4014,SH5049,CP6011
P1039,C2366,T3505,PM4016,SH5032,CP6014
P1065,C2485,T3280,PM4012,SH5008,CP6019
P1072,C2009,T3674,PM4006,SH5002,CP6005
P1086,C2410,T3438,PM4008,SH5001,CP6017
P1078,C2011,T3714,PM4043,SH5003,CP6012
P1076,C2262,T3607,PM4034,SH5015,CP6003
P1022,C2144,T3482,PM4022,SH5032,CP6011
